LW-9907 (16bit) : IP2 удаленной панели 21 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9907,,16-bit Unsigned,Поддерживается
LW-9908 (16bit) : IP3 удаленной панели 21 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9908,,16-bit Unsigned,Поддерживается
LW-9909 (16bit) : порт удаленной панели 21,Local HMI,LW,9909,,16-bit Unsigned,Поддерживается
LW-9910 (16bit) : IP0 удаленной панели 22 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9910,,16-bit Unsigned,Поддерживается
LW-9911 (16bit) : IP1 удаленной панели 22 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9911,,16-bit Unsigned,Поддерживается
LW-9912 (16bit) : IP2 удаленной панели 22 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9912,,16-bit Unsigned,Поддерживается
LW-9913 (16bit) : IP3 удаленной панели 22 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9913,,16-bit Unsigned,Поддерживается
LW-9914 (16bit) : порт удаленной панели 22,Local HMI,LW,9914,,16-bit Unsigned,Поддерживается
LW-9915 (16bit) : IP0 удаленной панели 23 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9915,,16-bit Unsigned,Поддерживается
LW-9916 (16bit) : IP1 удаленной панели 23 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9916,,16-bit Unsigned,Поддерживается
LW-9917 (16bit) : IP2 удаленной панели 23 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9917,,16-bit Unsigned,Поддерживается
LW-9918 (16bit) : IP3 удаленной панели 23 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9918,,16-bit Unsigned,Поддерживается
LW-9919 (16bit) : порт удаленной панели 23,Local HMI,LW,9919,,16-bit Unsigned,Поддерживается
LW-9920 (16bit) : IP0 удаленной панели 24 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9920,,16-bit Unsigned,Поддерживается
LW-9921 (16bit) : IP1 удаленной панели 24 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9921,,16-bit Unsigned,Поддерживается
LW-9922 (16bit) : IP2 удаленной панели 24 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9922,,16-bit Unsigned,Поддерживается
LW-9923 (16bit) : IP3 удаленной панели 24 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9923,,16-bit Unsigned,Поддерживается
LW-9924 (16bit) : порт удаленной панели 24,Local HMI,LW,9924,,16-bit Unsigned,Поддерживается
LW-9925 (16bit) : IP0 удаленной панели 25 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9925,,16-bit Unsigned,Поддерживается
LW-9926 (16bit) : IP1 удаленной панели 25 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9926,,16-bit Unsigned,Поддерживается
LW-9927 (16bit) : IP2 удаленной панели 25 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9927,,16-bit Unsigned,Поддерживается
LW-9928 (16bit) : IP3 удаленной панели 25 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9928,,16-bit Unsigned,Поддерживается
LW-9929 (16bit) : порт удаленной панели 25,Local HMI,LW,9929,,16-bit Unsigned,Поддерживается
LW-9930 (16bit) : IP0 удаленной панели 26 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9930,,16-bit Unsigned,Поддерживается
LW-9931 (16bit) : IP1 удаленной панели 26 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9931,,16-bit Unsigned,Поддерживается
LW-9932 (16bit) : IP2 удаленной панели 26 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9932,,16-bit Unsigned,Поддерживается
LW-9933 (16bit) : IP3 удаленной панели 26 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9933,,16-bit Unsigned,Поддерживается
LW-9934 (16bit) : порт удаленной панели 26,Local HMI,LW,9934,,16-bit Unsigned,Поддерживается
LW-9935 (16bit) : IP0 удаленной панели 27 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9935,,16-bit Unsigned,Поддерживается
LW-9936 (16bit) : IP1 удаленной панели 27 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9936,,16-bit Unsigned,Поддерживается
LW-9937 (16bit) : IP2 удаленной панели 27 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9937,,16-bit Unsigned,Поддерживается
LW-9938 (16bit) : IP3 удаленной панели 27 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9938,,16-bit Unsigned,Поддерживается
LW-9939 (16bit) : порт удаленной панели 27,Local HMI,LW,9939,,16-bit Unsigned,Поддерживается
LW-9940 (16bit) : IP0 удаленной панели 28 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9940,,16-bit Unsigned,Поддерживается
LW-9941 (16bit) : IP1 удаленной панели 28 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9941,,16-bit Unsigned,Поддерживается
LW-9942 (16bit) : IP2 удаленной панели 28 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9942,,16-bit Unsigned,Поддерживается
LW-9943 (16bit) : IP3 удаленной панели 28 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9943,,16-bit Unsigned,Поддерживается
LW-9944 (16bit) : порт удаленной панели 28,Local HMI,LW,9944,,16-bit Unsigned,Поддерживается
LW-9945 (16bit) : IP0 удаленной панели 29 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9945,,16-bit Unsigned,Поддерживается
LW-9946 (16bit) : IP1 удаленной панели 29 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9946,,16-bit Unsigned,Поддерживается
LW-9947 (16bit) : IP2 удаленной панели 29 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9947,,16-bit Unsigned,Поддерживается
LW-9948 (16bit) : IP3 удаленной панели 29 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9948,,16-bit Unsigned,Поддерживается
LW-9949 (16bit) : порт удаленной панели 29,Local HMI,LW,9949,,16-bit Unsigned,Поддерживается
LW-9950 (16bit) : IP0 удаленной панели 30 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9950,,16-bit Unsigned,Поддерживается
LW-9951 (16bit) : IP1 удаленной панели 30 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9951,,16-bit Unsigned,Поддерживается
LW-9952 (16bit) : IP2 удаленной панели 30 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9952,,16-bit Unsigned,Поддерживается
LW-9953 (16bit) : IP3 удаленной панели 30 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9953,,16-bit Unsigned,Поддерживается
LW-9954 (16bit) : порт удаленной панели 30,Local HMI,LW,9954,,16-bit Unsigned,Поддерживается
LW-9955 (16bit) : IP0 удаленной панели 31 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9955,,16-bit Unsigned,Поддерживается
LW-9956 (16bit) : IP1 удаленной панели 31 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9956,,16-bit Unsigned,Поддерживается
LW-9957 (16bit) : IP2 удаленной панели 31 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9957,,16-bit Unsigned,Поддерживается
LW-9958 (16bit) : IP3 удаленной панели 31 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9958,,16-bit Unsigned,Поддерживается
LW-9959 (16bit) : порт удаленной панели 31,Local HMI,LW,9959,,16-bit Unsigned,Поддерживается
LW-9960 (16bit) : IP0 удаленной панели 32 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9960,,16-bit Unsigned,Поддерживается
LW-9961 (16bit) : IP1 удаленной панели 32 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9961,,16-bit Unsigned,Поддерживается
LW-9962 (16bit) : IP2 удаленной панели 32 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9962,,16-bit Unsigned,Поддерживается
LW-9963 (16bit) : IP3 удаленной панели 32 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9963,,16-bit Unsigned,Поддерживается
LW-9964 (16bit) : порт удаленной панели 32,Local HMI,LW,9964,,16-bit Unsigned,Поддерживается
LW-9995 (16bit) : IP0 удаленной панели 39 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9995,,16-bit Unsigned,Поддерживается
LW-9996 (16bit) : IP1 удаленной панели 39 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9996,,16-bit Unsigned,Поддерживается
LW-9997 (16bit) : IP2 удаленной панели 39 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9997,,16-bit Unsigned,Поддерживается
LW-9998 (16bit) : IP3 удаленной панели 39 (IP address = IP0:IP1:IP2:IP3),Local HMI,LW,9998,,16-bit Unsigned,Поддерживается
LW-9999 (16bit) : порт удаленной панели 39,Local HMI,LW,9999,,16-bit Unsigned,Поддерживается
LW-10000 (16bit) : var0 - переменная адреса устройства (использование : var0#адрес),Local HMI,LW,10000,,16-bit Unsigned,Поддерживается
LW-10001 (16bit) : var1 - переменная адреса устройства (использование : var1#адрес),Local HMI,LW,10001,,16-bit Unsigned,Поддерживается
LW-10002 (16bit) : var2 - переменная адреса устройства (использование : var2#адрес),Local HMI,LW,10002,,16-bit Unsigned,Поддерживается
LW-10003 (16bit) : var3 - переменная адреса устройства (использование : var3#адрес),Local HMI,LW,10003,,16-bit Unsigned,Поддерживается
LW-10004 (16bit) : var4 - переменная адреса устройства (использование : var4#адрес),Local HMI,LW,10004,,16-bit Unsigned,Поддерживается
LW-10005 (16bit) : var5 - переменная адреса устройства (использование : var5#адрес),Local HMI,LW,10005,,16-bit Unsigned,Поддерживается
LW-10006 (16bit) : var6 - переменная адреса устройства (использование : var6#адрес),Local HMI,LW,10006,,16-bit Unsigned,Поддерживается
LW-10007 (16bit) : var7 - переменная адреса устройства (использование : var7#адрес),Local HMI,LW,10007,,16-bit Unsigned,Поддерживается
LW-10008 (16bit) : var8 - переменная адреса устройства (использование : var8#адрес),Local HMI,LW,10008,,16-bit Unsigned,Поддерживается
LW-10009 (16bit) : var9 - переменная адреса устройства (использование : var9#адрес),Local HMI,LW,10009,,16-bit Unsigned,Поддерживается
LW-10010 (16bit) : var10 - переменная адреса устройства (использование : var10#адрес),Local HMI,LW,10010,,16-bit Unsigned,Поддерживается
LW-10011 (16bit) : var11 - переменная адреса устройства (использование : var11#адрес),Local HMI,LW,10011,,16-bit Unsigned,Поддерживается
LW-10012 (16bit) : var12 - переменная адреса устройства (использование : var12#адрес),Local HMI,LW,10012,,16-bit Unsigned,Поддерживается
LW-10013 (16bit) : var13 - переменная адреса устройства (использование : var13#адрес),Local HMI,LW,10013,,16-bit Unsigned,Поддерживается
LW-10014 (16bit) : var14 - переменная адреса устройства (использование : var14#адрес),Local HMI,LW,10014,,16-bit Unsigned,Поддерживается
LW-10015 (16bit) : var15 - переменная адреса устройства (использование : var15#адрес),Local HMI,LW,10015,,16-bit Unsigned,Поддерживается
"LW-10050 (16bit) : IP0 HMI, подключаемого к удаленному устройству 1 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10050,,16-bit Unsigned,Неподдерживается
"LW-10051 (16bit) : IP1 HMI, подключаемого к удаленному устройству 1 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10051,,16-bit Unsigned,Неподдерживается
"LW-10052 (16bit) : IP2 HMI, подключаемого к удаленному устройству 1 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10052,,16-bit Unsigned,Неподдерживается
"LW-10053 (16bit) : IP3 HMI, подключаемого к удаленному устройству 1 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10053,,16-bit Unsigned,Неподдерживается
LW-10054 (16bit) : № порта подключения HMI к удаленному устройству 1,Local HMI,LW,10054,,16-bit Unsigned,Неподдерживается
"LW-10055 (16bit) : IP0 HMI, подключаемого к удаленному устройству 2 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10055,,16-bit Unsigned,Неподдерживается
"LW-10056 (16bit) : IP1 HMI, подключаемого к удаленному устройству 2 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10056,,16-bit Unsigned,Неподдерживается
"LW-10057 (16bit) : IP2 HMI, подключаемого к удаленному устройству 2 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10057,,16-bit Unsigned,Неподдерживается
"LW-10058 (16bit) : IP3 HMI, подключаемого к удаленному устройству 2 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10058,,16-bit Unsigned,Неподдерживается
LW-10059 (16bit) : № порта подключения HMI к удаленному устройству 2,Local HMI,LW,10059,,16-bit Unsigned,Неподдерживается
"LW-10060 (16bit) : IP0 HMI, подключаемого к удаленному устройству 3 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10060,,16-bit Unsigned,Неподдерживается
"LW-10061 (16bit) : IP1 HMI, подключаемого к удаленному устройству 3 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10061,,16-bit Unsigned,Неподдерживается
"LW-10062 (16bit) : IP2 HMI, подключаемого к удаленному устройству 3 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10062,,16-bit Unsigned,Неподдерживается
"LW-10063 (16bit) : IP3 HMI, подключаемого к удаленному устройству 3 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10063,,16-bit Unsigned,Неподдерживается
LW-10064 (16bit) : № порта подключения HMI к удаленному устройству 3,Local HMI,LW,10064,,16-bit Unsigned,Неподдерживается
"LW-10065 (16bit) : IP0 HMI, подключаемого к удаленному устройству 4 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10065,,16-bit Unsigned,Неподдерживается
"LW-10066 (16bit) : IP1 HMI, подключаемого к удаленному устройству 4 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10066,,16-bit Unsigned,Неподдерживается
"LW-10067 (16bit) : IP2 HMI, подключаемого к удаленному устройству 4 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10067,,16-bit Unsigned,Неподдерживается
"LW-10068 (16bit) : IP3 HMI, подключаемого к удаленному устройству 4 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10068,,16-bit Unsigned,Неподдерживается
LW-10069 (16bit) : № порта подключения HMI к удаленному устройству 4,Local HMI,LW,10069,,16-bit Unsigned,Неподдерживается
"LW-10205 (16bit) : IP0 HMI, подключаемого к удаленному устройству 32 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10205,,16-bit Unsigned,Неподдерживается
"LW-10206 (16bit) : IP1 HMI, подключаемого к удаленному устройству 32 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10206,,16-bit Unsigned,Неподдерживается
"LW-10207 (16bit) : IP2 HMI, подключаемого к удаленному устройству 32 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10207,,16-bit Unsigned,Неподдерживается
"LW-10208 (16bit) : IP3 HMI, подключаемого к удаленному устройству 32 (IP-адрес = IP0: IP1: IP2: IP3)",Local HMI,LW,10208,,16-bit Unsigned,Неподдерживается
LW-10209 (16bit) : № порта подключения HMI к удаленному устройству 32,Local HMI,LW,10209,,16-bit Unsigned,Неподдерживается
LW-10300 (16bit) : IP0-адрес удаленного устройства 1 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10300,,16-bit Unsigned,Неподдерживается
LW-10301 (16bit) : IP1-адрес удаленного устройства 1 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10301,,16-bit Unsigned,Неподдерживается
LW-10302 (16bit) : IP2-адрес удаленного устройства 1 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10302,,16-bit Unsigned,Неподдерживается
LW-10303 (16bit) : IP3-адрес удаленного устройства 1 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10303,,16-bit Unsigned,Неподдерживается
LW-10304 (16bit) : номер порта удаленного устройства 1,Local HMI,LW,10304,,16-bit Unsigned,Неподдерживается
LW-10305 (16bit) : IP0-адрес удаленного устройства 2 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10305,,16-bit Unsigned,Неподдерживается
LW-10306 (16bit) : IP1-адрес удаленного устройства 2 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10306,,16-bit Unsigned,Неподдерживается
LW-10307 (16bit) : IP2-адрес удаленного устройства 2 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10307,,16-bit Unsigned,Неподдерживается
LW-10308 (16bit) : IP3-адрес удаленного устройства 2 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10308,,16-bit Unsigned,Неподдерживается
LW-10309 (16bit) : номер порта удаленного устройства 2,Local HMI,LW,10309,,16-bit Unsigned,Неподдерживается
LW-10310 (16bit) : IP0-адрес удаленного устройства 3 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10310,,16-bit Unsigned,Неподдерживается
LW-10311 (16bit) : IP1-адрес удаленного устройства 3 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10311,,16-bit Unsigned,Неподдерживается
LW-10312 (16bit) : IP2-адрес удаленного устройства 3 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10312,,16-bit Unsigned,Неподдерживается
LW-10313 (16bit) : IP3-адрес удаленного устройства 3 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10313,,16-bit Unsigned,Неподдерживается
LW-10314 (16bit) : номер порта удаленного устройства 3,Local HMI,LW,10314,,16-bit Unsigned,Неподдерживается
LW-10315 (16bit) : IP0-адрес удаленного устройства 4 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10315,,16-bit Unsigned,Неподдерживается
LW-10316 (16bit) : IP1-адрес удаленного устройства 4 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10316,,16-bit Unsigned,Неподдерживается
LW-10317 (16bit) : IP2-адрес удаленного устройства 4 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10317,,16-bit Unsigned,Неподдерживается
LW-10318 (16bit) : IP3-адрес удаленного устройства 4 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10318,,16-bit Unsigned,Неподдерживается
LW-10319 (16bit) : номер порта удаленного устройства 4,Local HMI,LW,10319,,16-bit Unsigned,Неподдерживается
LW-10455 (16bit) : IP0-адрес удаленного устройства 32 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10455,,16-bit Unsigned,Неподдерживается
LW-10456 (16bit) : IP1-адрес удаленного устройства 32 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10456,,16-bit Unsigned,Неподдерживается
LW-10457 (16bit) : IP2-адрес удаленного устройства 32 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10457,,16-bit Unsigned,Неподдерживается
LW-10458 (16bit) : IP3-адрес удаленного устройства 32 (IP-адрес = IP0: IP1: IP2: IP3),Local HMI,LW,10458,,16-bit Unsigned,Неподдерживается
LW-10459 (16bit) : номер порта удаленного устройства 32,Local HMI,LW,10459,,16-bit Unsigned,Неподдерживается
LW-10480 (16bit) : количество файлов журнала на SD карте,Local HMI,LW,10480,,16-bit Unsigned,Неподдерживается
LW-10481 (32bit) : размер файлов журнала на SD карте (bytes),Local HMI,LW,10481,,32-bit Unsigned,Неподдерживается
LW-10483 (16bit) : Количество файлов журнала событий на USB-диске 1,Local HMI,LW,10483,,16-bit Unsigned,Неподдерживается
LW-10484 (32bit) : Размер файлов журнала событий на USB-диске 1 (байты),Local HMI,LW,10484,,32-bit Unsigned,Неподдерживается
LW-10486 (16bit) : Количество файлов журнала событий на USB-диске 2,Local HMI,LW,10486,,16-bit Unsigned,Неподдерживается
LW-10487 (32bit) : Размер файлов журнала событий на USB-диске 2 (байты),Local HMI,LW,10487,,32-bit Unsigned,Неподдерживается
LW-10489 (16bit) : количество файлов выборок данных на SD карте,Local HMI,LW,10489,,16-bit Unsigned,Неподдерживается
LW-10490 (32bit) : размер файлов выборок данных на SD карте (bytes),Local HMI,LW,10490,,32-bit Unsigned,Неподдерживается
LW-10492 (16bit) : Количество файлов выборки данных на USB-диске 1,Local HMI,LW,10492,,16-bit Unsigned,Неподдерживается
LW-10493 (32bit) : Размер файлов выборки данных на USB-диске 1 (байты),Local HMI,LW,10493,,32-bit Unsigned,Неподдерживается
LW-10495 (16bit) : Количество файлов выборки данных на USB-диске 2,Local HMI,LW,10495,,16-bit Unsigned,Неподдерживается
LW-10496 (32bit) : Размер файлов выборки данных на USB-диске 2 (байты),Local HMI,LW,10496,,32-bit Unsigned,Неподдерживается
"LW-10500 (16bit) : тайм-аут устройства 1 (единица измерения: 100 мс, 0: 50 мс)",Local HMI,LW,10500,,16-bit Unsigned,Поддерживается
LW-10501 (16bit) : задержка срабатывания устройства 1 (единица измерения: мс),Local HMI,LW,10501,,16-bit Unsigned,Поддерживается
LW-10502 (16bit) : устройство 1 посылает задержку ACK (единица измерения: мс),Local HMI,LW,10502,,16-bit Unsigned,Поддерживается
LW-10503 (16bit) : параметр 1 устройства 1,Local HMI,LW,10503,,16-bit Unsigned,Поддерживается
LW-10504 (16bit) : параметр 2 устройства 1,Local HMI,LW,10504,,16-bit Unsigned,Поддерживается
"LW-10505 (16bit) : тайм-аут устройства 2 (единица измерения: 100 мс, 0: 50 мс)",Local HMI,LW,10505,,16-bit Unsigned,Поддерживается
LW-10506 (16bit) : задержка срабатывания устройства 2 (единица измерения: мс),Local HMI,LW,10506,,16-bit Unsigned,Поддерживается
LW-10507 (16bit) : устройство 2 посылает задержку ACK (единица измерения: мс),Local HMI,LW,10507,,16-bit Unsigned,Поддерживается
LW-10508 (16bit) : параметр 1 устройства 2,Local HMI,LW,10508,,16-bit Unsigned,Поддерживается
LW-10509 (16bit) : параметр 2 устройства 2,Local HMI,LW,10509,,16-bit Unsigned,Поддерживается
"LW-10510 (16bit) : тайм-аут устройства 3 (единица измерения: 100 мс, 0: 50 мс)",Local HMI,LW,10510,,16-bit Unsigned,Поддерживается
LW-10511 (16bit) : задержка срабатывания устройства 3 (единица измерения: мс),Local HMI,LW,10511,,16-bit Unsigned,Поддерживается
LW-10512 (16bit) : устройство 3 посылает задержку ACK (единица измерения: мс),Local HMI,LW,10512,,16-bit Unsigned,Поддерживается
LW-10513 (16bit) : параметр 1 устройства 3,Local HMI,LW,10513,,16-bit Unsigned,Поддерживается
LW-10514 (16bit) : параметр 2 устройства 3,Local HMI,LW,10514,,16-bit Unsigned,Поддерживается
LW-10515 (16bit) : тайм-аут устройства 4 (единица измерения: 100 мс),Local HMI,LW,10515,,16-bit Unsigned,Поддерживается
LW-10516 (16bit) : задержка срабатывания устройства 4 (единица измерения: мс),Local HMI,LW,10516,,16-bit Unsigned,Поддерживается
LW-10517 (16bit) : устройство 4 отправляет задержку ACK (единица измерения: мс) (тип связи SIEMENS S7/400),Local HMI,LW,10517,,16-bit Unsigned,Поддерживается
LW-10518 (16bit) : параметр 1 устройства 4 (стойка SIEMENS S7/400),Local HMI,LW,10518,,16-bit Unsigned,Поддерживается
LW-10519 (16bit) : параметр 2 устройства 4 (слот CPU SIEMENS S7 / 400),Local HMI,LW,10519,,16-bit Unsigned,Поддерживается
LW-10520 (16bit) : тайм-аут устройства 5 (единица измерения: 100 мс),Local HMI,LW,10520,,16-bit Unsigned,Поддерживается
LW-10521 (16bit) : задержка срабатывания устройства 5 (единица измерения: мс),Local HMI,LW,10521,,16-bit Unsigned,Поддерживается
LW-10522 (16bit) : устройство 5 отправляет задержку ACK (единица измерения: мс) (тип связи SIEMENS S7/400),Local HMI,LW,10522,,16-bit Unsigned,Поддерживается
LW-10523 (16bit) : параметр 1 устройства 5 (стойка SIEMENS S7/400),Local HMI,LW,10523,,16-bit Unsigned,Поддерживается
LW-10524 (16bit) : параметр 2 устройства 5 (слот CPU SIEMENS S7 / 400),Local HMI,LW,10524,,16-bit Unsigned,Поддерживается
LW-10525 (16bit) : тайм-аут устройства 6 (единица измерения: 100 мс),Local HMI,LW,10525,,16-bit Unsigned,Поддерживается
LW-10526 (16bit) : задержка срабатывания устройства 6 (единица измерения: мс),Local HMI,LW,10526,,16-bit Unsigned,Поддерживается
LW-10527 (16bit) : устройство 6 отправляет задержку ACK (единица измерения: мс) (тип связи SIEMENS S7/400),Local HMI,LW,10527,,16-bit Unsigned,Поддерживается
LW-10528 (16bit) : параметр 1 устройства 6 (стойка SIEMENS S7/400),Local HMI,LW,10528,,16-bit Unsigned,Поддерживается
LW-10529 (16bit) : параметр 2 устройства 6 (слот CPU SIEMENS S7 / 400),Local HMI,LW,10529,,16-bit Unsigned,Поддерживается
LW-10530 (16bit) : тайм-аут устройства 7 (единица измерения: 100 мс),Local HMI,LW,10530,,16-bit Unsigned,Поддерживается
LW-10531 (16bit) : задержка срабатывания устройства 7 (единица измерения: мс),Local HMI,LW,10531,,16-bit Unsigned,Поддерживается
LW-10532 (16bit) : устройство 7 отправляет задержку ACK (единица измерения: мс) (тип связи SIEMENS S7/400),Local HMI,LW,10532,,16-bit Unsigned,Поддерживается
LW-10533 (16bit) : параметр 1 устройства 7 (стойка SIEMENS S7/400),Local HMI,LW,10533,,16-bit Unsigned,Поддерживается
LW-10534 (16bit) : параметр 2 устройства 7 (слот CPU SIEMENS S7 / 400),Local HMI,LW,10534,,16-bit Unsigned,Поддерживается
LW-10535 (16bit) : тайм-аут устройства 8 (единица измерения: 100 мс),Local HMI,LW,10535,,16-bit Unsigned,Поддерживается
LW-10536 (16bit) : задержка срабатывания устройства 8 (единица измерения: мс),Local HMI,LW,10536,,16-bit Unsigned,Поддерживается
LW-10537 (16bit) : устройство 8 отправляет задержку ACK (единица измерения: мс) (тип связи SIEMENS S7/400),Local HMI,LW,10537,,16-bit Unsigned,Поддерживается
LW-10538 (16bit) : параметр 1 устройства 8 (стойка SIEMENS S7/400),Local HMI,LW,10538,,16-bit Unsigned,Поддерживается
LW-10539 (16bit) : параметр 2 устройства 8 (слот CPU SIEMENS S7 / 400),Local HMI,LW,10539,,16-bit Unsigned,Поддерживается
LW-10655 (16bit) : тайм-аут устройства 32 (единица измерения: 100 мс),Local HMI,LW,10655,,16-bit Unsigned,Поддерживается
LW-10656 (16bit) : задержка срабатывания устройства 32 (единица измерения: мс),Local HMI,LW,10656,,16-bit Unsigned,Поддерживается
LW-10657 (16bit) : устройство 32 посылает задержку ACK (единица измерения: мс),Local HMI,LW,10657,,16-bit Unsigned,Поддерживается
LW-10658 (16bit) : параметр 1 устройства 32,Local HMI,LW,10658,,16-bit Unsigned,Поддерживается
LW-10659 (16bit) : параметр 2 устройства 32,Local HMI,LW,10659,,16-bit Unsigned,Поддерживается
LW-10700 (4 words) : DLT_645 оператор (COM 1),Local HMI,LW,10700,,16-bit Unsigned,Поддерживается
LW-10704 (4 words) : DLT_645 пароль (COM 1),Local HMI,LW,10704,,16-bit Unsigned,Поддерживается
LW-10708 (6 words) : DLT_645 адрес (COM 1),Local HMI,LW,10708,,16-bit Unsigned,Поддерживается
LW-10715 (4 words) : DLT_645 оператор (COM 2),Local HMI,LW,10715,,16-bit Unsigned,Поддерживается
LW-10719 (4 words) : DLT_645 пароль (COM 2),Local HMI,LW,10719,,16-bit Unsigned,Поддерживается
LW-10723 (6 words) : DLT_645 адрес (COM 2),Local HMI,LW,10723,,16-bit Unsigned,Поддерживается
LW-10730 (4 words) : DLT_645 оператор (COM 3),Local HMI,LW,10730,,16-bit Unsigned,Поддерживается
LW-10734 (4 words) : DLT_645 пароль (COM 3),Local HMI,LW,10734,,16-bit Unsigned,Поддерживается
